image_name,width,height,edge_density,geometric_blocks,geometric_block_area_ratio,text_region_count,text_boxes_json
fac_001.jpg,1000,1251,0.0211,5,0.358319,1,"[{""text"": ""aa"", ""conf"": 79.0, ""left"": 715, ""top"": 599, ""width"": 31, ""height"": 16, ""x_min"": 715, ""y_min"": 599, ""x_max"": 746, ""y_max"": 615, ""block_num"": 1, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}]"
fac_002.jpg,1000,1333,0.138115,5,0.665923,7,"[{""text"": ""Rr"", ""conf"": 87.0, ""left"": 87, ""top"": 229, ""width"": 12, ""height"": 9, ""x_min"": 87, ""y_min"": 229, ""x_max"": 99, ""y_max"": 238, ""block_num"": 4, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""3"", ""conf"": 63.0, ""left"": 854, ""top"": 223, ""width"": 13, ""height"": 9, ""x_min"": 854, ""y_min"": 223, ""x_max"": 867, ""y_max"": 232, ""block_num"": 6, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""N"", ""conf"": 86.0, ""left"": 321, ""top"": 425, ""width"": 22, ""height"": 43, ""x_min"": 321, ""y_min"": 425, ""x_max"": 343, ""y_max"": 468, ""block_num"": 15, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""S"", ""conf"": 69.0, ""left"": 230, ""top"": 502, ""width"": 8, ""height"": 8, ""x_min"": 230, ""y_min"": 502, ""x_max"": 238, ""y_max"": 510, ""block_num"": 17, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""FREW"", ""conf"": 67.0, ""left"": 802, ""top"": 537, ""width"": 84, ""height"": 41, ""x_min"": 802, ""y_min"": 537, ""x_max"": 886, ""y_max"": 578, ""block_num"": 27, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""LAVE"", ""conf"": 80.0, ""left"": 246, ""top"": 600, ""width"": 51, ""height"": 39, ""x_min"": 246, ""y_min"": 600, ""x_max"": 297, ""y_max"": 639, ""block_num"": 32, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""s"", ""conf"": 63.0, ""left"": 255, ""top"": 932, ""width"": 19, ""height"": 11, ""x_min"": 255, ""y_min"": 932, ""x_max"": 274, ""y_max"": 943, ""block_num"": 53, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}]"
fac_003.jpg,1000,1333,0.052639,1,0.51206,11,"[{""text"": ""RIGHT"", ""conf"": 87.0, ""left"": 555, ""top"": 165, ""width"": 332, ""height"": 63, ""x_min"": 555, ""y_min"": 165, ""x_max"": 887, ""y_max"": 228, ""block_num"": 1, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""LEFT"", ""conf"": 91.0, ""left"": 112, ""top"": 166, ""width"": 255, ""height"": 79, ""x_min"": 112, ""y_min"": 166, ""x_max"": 367, ""y_max"": 245, ""block_num"": 2, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""yy!"", ""conf"": 80.0, ""left"": 502, ""top"": 372, ""width"": 19, ""height"": 16, ""x_min"": 502, ""y_min"": 372, ""x_max"": 521, ""y_max"": 388, ""block_num"": 4, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""s"", ""conf"": 61.0, ""left"": 269, ""top"": 417, ""width"": 54, ""height"": 101, ""x_min"": 269, ""y_min"": 417, ""x_max"": 323, ""y_max"": 518, ""block_num"": 8, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""a"", ""conf"": 63.0, ""left"": 676, ""top"": 544, ""width"": 68, ""height"": 26, ""x_min"": 676, ""y_min"": 544, ""x_max"": 744, ""y_max"": 570, ""block_num"": 14, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""2"", ""conf"": 69.0, ""left"": 180, ""top"": 573, ""width"": 32, ""height"": 19, ""x_min"": 180, ""y_min"": 573, ""x_max"": 212, ""y_max"": 592, ""block_num"": 16, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""X"", ""conf"": 93.0, ""left"": 132, ""top"": 670, ""width"": 35, ""height"": 40, ""x_min"": 132, ""y_min"": 670, ""x_max"": 167, ""y_max"": 710, ""block_num"": 24, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""2"", ""conf"": 87.0, ""left"": 563, ""top"": 733, ""width"": 33, ""height"": 36, ""x_min"": 563, ""y_min"": 733, ""x_max"": 596, ""y_max"": 769, ""block_num"": 30, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Ạ"", ""conf"": 93.0, ""left"": 423, ""top"": 784, ""width"": 19, ""height"": 23, ""x_min"": 423, ""y_min"": 784, ""x_max"": 442, ""y_max"": 807, ""block_num"": 33, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""SS"", ""conf"": 63.0, ""left"": 439, ""top"": 804, ""width"": 16, ""height"": 19, ""x_min"": 439, ""y_min"": 804, ""x_max"": 455, ""y_max"": 823, ""block_num"": 34, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""a"", ""conf"": 86.0, ""left"": 574, ""top"": 823, ""width"": 39, ""height"": 29, ""x_min"": 574, ""y_min"": 823, ""x_max"": 613, ""y_max"": 852, ""block_num"": 38, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}]"
fac_004.jpg,1000,1333,0.015193,3,0.729297,1,"[{""text"": ""N"", ""conf"": 88.0, ""left"": 519, ""top"": 1079, ""width"": 20, ""height"": 12, ""x_min"": 519, ""y_min"": 1079, ""x_max"": 539, ""y_max"": 1091, ""block_num"": 3, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}]"
fac_005.jpg,1000,1333,0.025591,1,0.884428,1,"[{""text"": ""s"", ""conf"": 80.0, ""left"": 188, ""top"": 299, ""width"": 140, ""height"": 104, ""x_min"": 188, ""y_min"": 299, ""x_max"": 328, ""y_max"": 403, ""block_num"": 1, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}]"
fac_006.jpg,1000,1250,0.039186,1,0.91986,20,"[{""text"": ""N"", ""conf"": 93.0, ""left"": 451, ""top"": 179, ""width"": 63, ""height"": 86, ""x_min"": 451, ""y_min"": 179, ""x_max"": 514, ""y_max"": 265, ""block_num"": 3, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""pa"", ""conf"": 77.0, ""left"": 117, ""top"": 327, ""width"": 36, ""height"": 23, ""x_min"": 117, ""y_min"": 327, ""x_max"": 153, ""y_max"": 350, ""block_num"": 5, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""makin"", ""conf"": 92.0, ""left"": 594, ""top"": 402, ""width"": 86, ""height"": 28, ""x_min"": 594, ""y_min"": 402, ""x_max"": 680, ""y_max"": 430, ""block_num"": 6, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""g"", ""conf"": 70.0, ""left"": 686, ""top"": 403, ""width"": 10, ""height"": 22, ""x_min"": 686, ""y_min"": 403, ""x_max"": 696, ""y_max"": 425, ""block_num"": 7, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""a"", ""conf"": 76.0, ""left"": 715, ""top"": 400, ""width"": 15, ""height"": 13, ""x_min"": 715, ""y_min"": 400, ""x_max"": 730, ""y_max"": 413, ""block_num"": 7, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""promise"", ""conf"": 69.0, ""left"": 746, ""top"": 381, ""width"": 112, ""height"": 35, ""x_min"": 746, ""y_min"": 381, ""x_max"": 858, ""y_max"": 416, ""block_num"": 7, ""par_num"": 1, ""line_num"": 1, ""word_num"": 3}, {""text"": ""WINTER"", ""conf"": 96.0, ""left"": 86, ""top"": 443, ""width"": 140, ""height"": 32, ""x_min"": 86, ""y_min"": 443, ""x_max"": 226, ""y_max"": 475, ""block_num"": 8, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""GAMES"", ""conf"": 96.0, ""left"": 240, ""top"": 442, ""width"": 124, ""height"": 34, ""x_min"": 240, ""y_min"": 442, ""x_max"": 364, ""y_max"": 476, ""block_num"": 8, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""GLAM"", ""conf"": 96.0, ""left"": 377, ""top"": 442, ""width"": 99, ""height"": 34, ""x_min"": 377, ""y_min"": 442, ""x_max"": 476, ""y_max"": 476, ""block_num"": 8, ""par_num"": 1, ""line_num"": 1, ""word_num"": 3}, {""text"": ""What’s"", ""conf"": 85.0, ""left"": 84, ""top"": 503, ""width"": 230, ""height"": 59, ""x_min"": 84, ""y_min"": 503, ""x_max"": 314, ""y_max"": 562, ""block_num"": 9, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Your"", ""conf"": 95.0, ""left"": 325, ""top"": 504, ""width"": 153, ""height"": 58, ""x_min"": 325, ""y_min"": 504, ""x_max"": 478, ""y_max"": 562, ""block_num"": 9, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""Figure"", ""conf"": 96.0, ""left"": 86, ""top"": 586, ""width"": 211, ""height"": 72, ""x_min"": 86, ""y_min"": 586, ""x_max"": 297, ""y_max"": 658, ""block_num"": 10, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Skating"", ""conf"": 96.0, ""left"": 310, ""top"": 586, ""width"": 252, ""height"": 72, ""x_min"": 310, ""y_min"": 586, ""x_max"": 562, ""y_max"": 658, ""block_num"": 10, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""Style?"", ""conf"": 89.0, ""left"": 84, ""top"": 670, ""width"": 204, ""height"": 114, ""x_min"": 84, ""y_min"": 670, ""x_max"": 288, ""y_max"": 784, ""block_num"": 11, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""vie"", ""conf"": 71.0, ""left"": 479, ""top"": 843, ""width"": 28, ""height"": 17, ""x_min"": 479, ""y_min"": 843, ""x_max"": 507, ""y_max"": 860, ""block_num"": 14, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""en"", ""conf"": 95.0, ""left"": 519, ""top"": 838, ""width"": 26, ""height"": 15, ""x_min"": 519, ""y_min"": 838, ""x_max"": 545, ""y_max"": 853, ""block_num"": 14, ""par_num"": 1, ""line_num"": 1, ""word_num"": 3}, {""text"": ""rose"", ""conf"": 77.0, ""left"": 556, ""top"": 825, ""width"": 48, ""height"": 21, ""x_min"": 556, ""y_min"": 825, ""x_max"": 604, ""y_max"": 846, ""block_num"": 14, ""par_num"": 1, ""line_num"": 1, ""word_num"": 4}, {""text"": ""Starry"", ""conf"": 91.0, ""left"": 254, ""top"": 947, ""width"": 79, ""height"": 35, ""x_min"": 254, ""y_min"": 947, ""x_max"": 333, ""y_max"": 982, ""block_num"": 17, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""‘gh?"", ""conf"": 63.0, ""left"": 359, ""top"": 950, ""width"": 50, ""height"": 42, ""x_min"": 359, ""y_min"": 950, ""x_max"": 409, ""y_max"": 992, ""block_num"": 17, ""par_num"": 1, ""line_num"": 1, ""word_num"": 4}, {""text"": ""aA"", ""conf"": 75.0, ""left"": 72, ""top"": 1101, ""width"": 26, ""height"": 14, ""x_min"": 72, ""y_min"": 1101, ""x_max"": 98, ""y_max"": 1115, ""block_num"": 19, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}]"
fac_007.jpg,1000,1250,0.038382,1,0.945683,12,"[{""text"": ""Big"", ""conf"": 96.0, ""left"": 26, ""top"": 48, ""width"": 102, ""height"": 69, ""x_min"": 26, ""y_min"": 48, ""x_max"": 128, ""y_max"": 117, ""block_num"": 1, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Spring"", ""conf"": 96.0, ""left"": 32, ""top"": 117, ""width"": 214, ""height"": 67, ""x_min"": 32, ""y_min"": 117, ""x_max"": 246, ""y_max"": 184, ""block_num"": 2, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Sale"", ""conf"": 96.0, ""left"": 38, ""top"": 179, ""width"": 137, ""height"": 63, ""x_min"": 38, ""y_min"": 179, ""x_max"": 175, ""y_max"": 242, ""block_num"": 4, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""trem"", ""conf"": 70.0, ""left"": 276, ""top"": 417, ""width"": 57, ""height"": 37, ""x_min"": 276, ""y_min"": 417, ""x_max"": 333, ""y_max"": 454, ""block_num"": 6, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Top"", ""conf"": 95.0, ""left"": 261, ""top"": 570, ""width"": 126, ""height"": 75, ""x_min"": 261, ""y_min"": 570, ""x_max"": 387, ""y_max"": 645, ""block_num"": 7, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""10"", ""conf"": 96.0, ""left"": 402, ""top"": 569, ""width"": 80, ""height"": 64, ""x_min"": 402, ""y_min"": 569, ""x_max"": 482, ""y_max"": 633, ""block_num"": 7, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""Up"", ""conf"": 87.0, ""left"": 305, ""top"": 656, ""width"": 56, ""height"": 47, ""x_min"": 305, ""y_min"": 656, ""x_max"": 361, ""y_max"": 703, ""block_num"": 10, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""to"", ""conf"": 90.0, ""left"": 371, ""top"": 657, ""width"": 45, ""height"": 38, ""x_min"": 371, ""y_min"": 657, ""x_max"": 416, ""y_max"": 695, ""block_num"": 10, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""40%"", ""conf"": 93.0, ""left"": 427, ""top"": 655, ""width"": 98, ""height"": 40, ""x_min"": 427, ""y_min"": 655, ""x_max"": 525, ""y_max"": 695, ""block_num"": 10, ""par_num"": 1, ""line_num"": 1, ""word_num"": 3}, {""text"": ""offnow"", ""conf"": 92.0, ""left"": 536, ""top"": 655, ""width"": 161, ""height"": 40, ""x_min"": 536, ""y_min"": 655, ""x_max"": 697, ""y_max"": 695, ""block_num"": 10, ""par_num"": 1, ""line_num"": 1, ""word_num"": 4}, {""text"": ""y"", ""conf"": 70.0, ""left"": 708, ""top"": 1025, ""width"": 30, ""height"": 41, ""x_min"": 708, ""y_min"": 1025, ""x_max"": 738, ""y_max"": 1066, ""block_num"": 14, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""ready"", ""conf"": 61.0, ""left"": 864, ""top"": 1103, ""width"": 71, ""height"": 40, ""x_min"": 864, ""y_min"": 1103, ""x_max"": 935, ""y_max"": 1143, ""block_num"": 16, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}]"
fac_008.jpg,1000,1250,0.042743,1,0.998201,21,"[{""text"": ""Big"", ""conf"": 96.0, ""left"": 29, ""top"": 57, ""width"": 104, ""height"": 65, ""x_min"": 29, ""y_min"": 57, ""x_max"": 133, ""y_max"": 122, ""block_num"": 1, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Spring"", ""conf"": 96.0, ""left"": 35, ""top"": 122, ""width"": 219, ""height"": 70, ""x_min"": 35, ""y_min"": 122, ""x_max"": 254, ""y_max"": 192, ""block_num"": 2, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Sal"", ""conf"": 96.0, ""left"": 41, ""top"": 185, ""width"": 101, ""height"": 65, ""x_min"": 41, ""y_min"": 185, ""x_max"": 142, ""y_max"": 250, ""block_num"": 6, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Ends"", ""conf"": 95.0, ""left"": 121, ""top"": 244, ""width"": 48, ""height"": 35, ""x_min"": 121, ""y_min"": 244, ""x_max"": 169, ""y_max"": 279, ""block_num"": 7, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""tomorrow"", ""conf"": 76.0, ""left"": 173, ""top"": 241, ""width"": 100, ""height"": 32, ""x_min"": 173, ""y_min"": 241, ""x_max"": 273, ""y_max"": 273, ""block_num"": 7, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""fave"", ""conf"": 96.0, ""left"": 635, ""top"": 243, ""width"": 53, ""height"": 34, ""x_min"": 635, ""y_min"": 243, ""x_max"": 688, ""y_max"": 277, ""block_num"": 8, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""SAMSUNG"", ""conf"": 96.0, ""left"": 29, ""top"": 304, ""width"": 134, ""height"": 31, ""x_min"": 29, ""y_min"": 304, ""x_max"": 163, ""y_max"": 335, ""block_num"": 11, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""M7"", ""conf"": 96.0, ""left"": 336, ""top"": 475, ""width"": 31, ""height"": 18, ""x_min"": 336, ""y_min"": 475, ""x_max"": 367, ""y_max"": 493, ""block_num"": 17, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""Saveup"", ""conf"": 89.0, ""left"": 297, ""top"": 568, ""width"": 207, ""height"": 57, ""x_min"": 297, ""y_min"": 568, ""x_max"": 504, ""y_max"": 625, ""block_num"": 20, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""to"", ""conf"": 91.0, ""left"": 515, ""top"": 570, ""width"": 56, ""height"": 46, ""x_min"": 515, ""y_min"": 570, ""x_max"": 571, ""y_max"": 616, ""block_num"": 20, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""40%"", ""conf"": 89.0, ""left"": 582, ""top"": 568, ""width"": 122, ""height"": 48, ""x_min"": 582, ""y_min"": 568, ""x_max"": 704, ""y_max"": 616, ""block_num"": 20, ""par_num"": 1, ""line_num"": 1, ""word_num"": 3}, {""text"": ""through"", ""conf"": 96.0, ""left"": 265, ""top"": 635, ""width"": 221, ""height"": 58, ""x_min"": 265, ""y_min"": 635, ""x_max"": 486, ""y_max"": 693, ""block_num"": 21, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""March"", ""conf"": 96.0, ""left"": 500, ""top"": 635, ""width"": 167, ""height"": 47, ""x_min"": 500, ""y_min"": 635, ""x_max"": 667, ""y_max"": 682, ""block_num"": 21, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""31"", ""conf"": 94.0, ""left"": 679, ""top"": 634, ""width"": 54, ""height"": 48, ""x_min"": 679, ""y_min"": 634, ""x_max"": 733, ""y_max"": 682, ""block_num"": 21, ""par_num"": 1, ""line_num"": 1, ""word_num"": 3}, {""text"": ""rolls"", ""conf"": 76.0, ""left"": 69, ""top"": 750, ""width"": 53, ""height"": 34, ""x_min"": 69, ""y_min"": 750, ""x_max"": 122, ""y_max"": 784, ""block_num"": 22, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""1006"", ""conf"": 94.0, ""left"": 709, ""top"": 775, ""width"": 54, ""height"": 25, ""x_min"": 709, ""y_min"": 775, ""x_max"": 763, ""y_max"": 800, ""block_num"": 25, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""wi"", ""conf"": 70.0, ""left"": 47, ""top"": 810, ""width"": 25, ""height"": 17, ""x_min"": 47, ""y_min"": 810, ""x_max"": 72, ""y_max"": 827, ""block_num"": 26, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""th"", ""conf"": 94.0, ""left"": 74, ""top"": 790, ""width"": 31, ""height"": 30, ""x_min"": 74, ""y_min"": 790, ""x_max"": 105, ""y_max"": 820, ""block_num"": 27, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""plan"", ""conf"": 70.0, ""left"": 84, ""top"": 825, ""width"": 54, ""height"": 42, ""x_min"": 84, ""y_min"": 825, ""x_max"": 138, ""y_max"": 867, ""block_num"": 28, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""“org"", ""conf"": 76.0, ""left"": 848, ""top"": 1065, ""width"": 65, ""height"": 29, ""x_min"": 848, ""y_min"": 1065, ""x_max"": 913, ""y_max"": 1094, ""block_num"": 29, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Stud,"", ""conf"": 73.0, ""left"": 834, ""top"": 1095, ""width"": 68, ""height"": 36, ""x_min"": 834, ""y_min"": 1095, ""x_max"": 902, ""y_max"": 1131, ""block_num"": 32, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}]"
fac_009.jpg,1000,1250,0.04253,10,0.290494,9,"[{""text"": ""We"", ""conf"": 73.0, ""left"": 470, ""top"": 95, ""width"": 74, ""height"": 30, ""x_min"": 470, ""y_min"": 95, ""x_max"": 544, ""y_max"": 125, ""block_num"": 1, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Ạ"", ""conf"": 73.0, ""left"": 894, ""top"": 219, ""width"": 106, ""height"": 131, ""x_min"": 894, ""y_min"": 219, ""x_max"": 1000, ""y_max"": 350, ""block_num"": 5, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""Here’s"", ""conf"": 88.0, ""left"": 324, ""top"": 602, ""width"": 211, ""height"": 59, ""x_min"": 324, ""y_min"": 602, ""x_max"": 535, ""y_max"": 661, ""block_num"": 6, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}, {""text"": ""what"", ""conf"": 96.0, ""left"": 548, ""top"": 603, ""width"": 168, ""height"": 58, ""x_min"": 548, ""y_min"": 603, ""x_max"": 716, ""y_max"": 661, ""block_num"": 6, ""par_num"": 1, ""line_num"": 1, ""word_num"": 3}, {""text"": ""to"", ""conf"": 96.0, ""left"": 727, ""top"": 605, ""width"": 71, ""height"": 56, ""x_min"": 727, ""y_min"": 605, ""x_max"": 798, ""y_max"": 661, ""block_num"": 6, ""par_num"": 1, ""line_num"": 1, ""word_num"": 4}, {""text"": ""watch"", ""conf"": 95.0, ""left"": 131, ""top"": 685, ""width"": 204, ""height"": 57, ""x_min"": 131, ""y_min"": 685, ""x_max"": 335, ""y_max"": 742, ""block_num"": 7, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""172"", ""conf"": 83.0, ""left"": 346, ""top"": 892, ""width"": 23, ""height"": 34, ""x_min"": 346, ""y_min"": 892, ""x_max"": 369, ""y_max"": 926, ""block_num"": 9, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""ÿ"", ""conf"": 82.0, ""left"": 66, ""top"": 971, ""width"": 17, ""height"": 56, ""x_min"": 66, ""y_min"": 971, ""x_max"": 83, ""y_max"": 1027, ""block_num"": 13, ""par_num"": 1, ""line_num"": 1, ""word_num"": 1}, {""text"": ""V."", ""conf"": 62.0, ""left"": 156, ""top"": 964, ""width"": 145, ""height"": 76, ""x_min"": 156, ""y_min"": 964, ""x_max"": 301, ""y_max"": 1040, ""block_num"": 13, ""par_num"": 1, ""line_num"": 1, ""word_num"": 2}]"
